Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
3;març;2019;RP Metropolitana Sud;ABP Martorell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;2;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;6;2;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;79;2;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluïd elèctric i anàlogues;1;;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;87;11;1
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;91;8;4
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;15;16;1
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;64;25;16
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;11;;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;10;9;13
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;7;;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a vivenda aliena;1;;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat;Amenaces;15;14;3
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat;Coaccions;1;1;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;1;1
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;1;1
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració de justícia;Trencament de condemna;10;10;6
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració de justícia;Fals testimoni;;1;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració pública;Violació de secrets;1;;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
3;març;2019;RP Metropolitana Sud;ABP Martorell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;5;4
3;març;2019;RP Metropolitana Sud;ABP Martorell;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;4;4;4
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De l’homicidi i les seves formes;Homicidi per imprudència;1;1;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les lesions;Lesions;20;20;4
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;3;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;3;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;64;2;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;64;9;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;107;15;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;7;6;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;28;7;4
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;50;;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;6;5;2
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;10;4;1
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat;Amenaces;7;8;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat;Coaccions;3;3;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;1
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;3;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;2;3;2
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
3;març;2019;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;;1
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De l’homicidi i les seves formes;Homicidi consumat;;;1
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les falsedats;Falsedats documentals;2;2;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les lesions;Lesions;30;24;6
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;5;5;3
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;8;2;1
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;82;6;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluïd elèctric i anàlogues;1;1;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;85;10;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;147;13;1
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;22;14;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;83;4;8
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;34;;1
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;21;12;4
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;5;1;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a vivenda aliena;2;2;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat;Amenaces;27;25;5
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat;Coaccions;2;2;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;2;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;1
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;2;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;1;
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;2
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;5;4
3;març;2019;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;3;3
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;De les lesions;Lesions;5;5;1
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;8;2;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;16;5;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;14;7;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;3;4;1
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;1;;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;1;;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;1;1
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra la llibertat;Amenaces;1;;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;1
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
3;març;2019;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;1;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;De l’homicidi i les seves formes;Homicidi per imprudència;1;1;1
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;De les falsedats;Falsedats documentals;1;;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;De les lesions;Lesions;7;5;1
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;3;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;12;1;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluïd elèctric i anàlogues;1;2;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;15;5;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;19;6;6
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;1;;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;2;;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;2;1
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Delictes contra la llibertat;Amenaces;6;4;1
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;;
3;març;2019;RP Pirineu Occidental;ABP Cerdanya;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra el patrimoni històric;1;;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;De les lesions;Lesions;6;6;1
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;5;2;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;22;3;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;5;5;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a vivenda aliena;2;1;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra la llibertat;Amenaces;3;3;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra la llibertat;Coaccions;3;2;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra l'Administració de justícia;Trencament de condemna;1;1;
3;març;2019;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;1
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;De les falsedats;Falsedats documentals;1;1;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;De les lesions;Lesions;4;4;1
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;2;1
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;1;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;10;5;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;5;1;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;12;2;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;1;2;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la llibertat;Amenaces;2;2;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la llibertat;Coaccions;;1;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la llibertat;Detenció il·legal;1;1;1
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;2
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;
3;març;2019;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;1;1
3;març;2019;RP Ponent;ABP Noguera;De les lesions;Lesions;8;7;2
3;març;2019;RP Ponent;ABP Noguera;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
3;març;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;2;
3;març;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;14;5;
3;març;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;20;1;
3;març;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;18;2;
